
            0.22                0 
      0.22002083   -0.00021362305 
      0.22004167   -0.00057983398 
       0.2200625   -0.00076293945 
      0.22008333   -0.00082397461 
      0.22010417   -0.00057983398 
        0.220125  -3.0517578e-005 
      0.22014583    0.00012207031 
      0.22016667   -0.00045776367 
       0.2201875    -0.0010375977 
      0.22020833    -0.0011291504 
      0.22022917   -0.00082397461 
         0.22025   -0.00024414063 
      0.22027083    0.00048828125 
      0.22029167    0.00085449219 
       0.2203125    0.00061035156 
      0.22033333   3.0517578e-005 
      0.22035417   -0.00045776367 
        0.220375   -0.00073242188 
      0.22039583   -0.00073242188 
      0.22041667   -0.00045776367 
       0.2204375    0.00018310547 
      0.22045833    0.00073242188 
      0.22047917    0.00085449219 
          0.2205    0.00054931641 
      0.22052083   3.0517578e-005 
      0.22054167    -0.0007019043 
       0.2205625     -0.001159668 
      0.22058333   -0.00094604492 
      0.22060417   -0.00054931641 
        0.220625   -0.00018310547 
      0.22064583    0.00042724609 
      0.22066667     0.0010375977 
       0.2206875     0.0007019043 
      0.22070833   -0.00048828125 
      0.22072917    -0.0015258789 
         0.22075     -0.001739502 
      0.22077083    -0.0012512207 
      0.22079167   -0.00021362305 
       0.2208125     0.0009765625 
      0.22083333     0.0014953613 
      0.22085417    0.00088500977 
        0.220875    -0.0002746582 
      0.22089583   -0.00091552734 
      0.22091667   -0.00076293945 
       0.2209375   -0.00030517578 
      0.22095833  -3.0517578e-005 
      0.22097917  -9.1552734e-005 
           0.221   -0.00033569336 
      0.22102083    -0.0007019043 
      0.22104167   -0.00085449219 
       0.2210625   -0.00051879883 
      0.22108333   6.1035156e-005 
      0.22110417    0.00048828125 
        0.221125    0.00064086914 
      0.22114583    0.00042724609 
      0.22116667    -0.0002746582 
       0.2211875   -0.00088500977 
      0.22120833   -0.00094604492 
      0.22122917   -0.00067138672 
         0.22125   -0.00018310547 
      0.22127083    0.00015258789 
      0.22129167  -9.1552734e-005 
       0.2213125   -0.00054931641 
      0.22133333   -0.00061035156 
      0.22135417   -0.00048828125 
        0.221375   -0.00039672852 
      0.22139583   -0.00033569336 
      0.22141667   -0.00054931641 
       0.2214375   -0.00082397461 
      0.22145833   -0.00051879883 
      0.22147917  -9.1552734e-005 
          0.2215   -0.00039672852 
      0.22152083    -0.0011291504 
      0.22154167    -0.0015869141 
       0.2215625    -0.0016479492 
      0.22158333    -0.0013122559 
      0.22160417   -0.00082397461 
        0.221625   -0.00051879883 
      0.22164583   -0.00067138672 
      0.22166667    -0.0013427734 
       0.2216875    -0.0019836426 
      0.22170833    -0.0019226074 
      0.22172917    -0.0016479492 
         0.22175    -0.0018005371 
      0.22177083    -0.0018310547 
      0.22179167    -0.0015258789 
       0.2218125    -0.0014343262 
      0.22183333    -0.0014343262 
      0.22185417     -0.001159668 
        0.221875    -0.0010986328 
      0.22189583     -0.001373291 
      0.22191667    -0.0015869141 
       0.2219375    -0.0017089844 
      0.22195833    -0.0018615723 
      0.22197917    -0.0020141602 
           0.222    -0.0018310547 
      0.22202083    -0.0010681152 
      0.22204167   -0.00018310547 
       0.2220625   6.1035156e-005 
      0.22208333    -0.0002746582 
      0.22210417   -0.00067138672 
        0.222125    -0.0012512207 
      0.22214583    -0.0017700195 
      0.22216667     -0.001373291 
       0.2221875    -0.0002746582 
      0.22220833    0.00054931641 
      0.22222917    0.00057983398 
         0.22225   -0.00018310547 
      0.22227083    -0.0013122559 
      0.22229167    -0.0022583008 
       0.2223125    -0.0025634766 
      0.22233333    -0.0022277832 
      0.22235417    -0.0014343262 
        0.222375   -0.00064086914 
      0.22239583    -0.0002746582 
      0.22241667   -0.00033569336 
       0.2224375   -0.00054931641 
      0.22245833   -0.00051879883 
      0.22247917   -0.00039672852 
          0.2225   -0.00057983398 
      0.22252083    -0.0010070801 
      0.22254167    -0.0011901855 
       0.2225625    -0.0010681152 
      0.22258333   -0.00079345703 
      0.22260417   -0.00051879883 
        0.222625   -0.00061035156 
      0.22264583     -0.001159668 
      0.22266667    -0.0018005371 
       0.2226875    -0.0020446777 
      0.22270833     -0.001739502 
      0.22272917   -0.00091552734 
         0.22275  -6.1035156e-005 
      0.22277083    0.00012207031 
      0.22279167    -0.0002746582 
