
           0.338     -0.076354981 
      0.33802083     -0.077789307 
      0.33804167     -0.078826904 
       0.3380625     -0.078674316 
      0.33808333     -0.077636719 
      0.33810417     -0.076629639 
        0.338125     -0.076263428 
      0.33814583     -0.076721191 
      0.33816667     -0.077514648 
       0.3381875     -0.077789307 
      0.33820833     -0.077453613 
      0.33822917     -0.077087402 
         0.33825      -0.07711792 
      0.33827083     -0.077423096 
      0.33829167     -0.077758789 
       0.3383125     -0.077941895 
      0.33833333     -0.077789307 
      0.33835417     -0.077362061 
        0.338375     -0.076934814 
      0.33839583     -0.076934814 
      0.33841667     -0.077575684 
       0.3384375     -0.078277588 
      0.33845833     -0.078735352 
      0.33847917     -0.079162598 
          0.3385     -0.078979492 
      0.33852083     -0.077453613 
      0.33854167     -0.075042725 
       0.3385625     -0.072570801 
      0.33858333     -0.070068359 
      0.33860417     -0.067352295 
        0.338625     -0.064331055 
      0.33864583     -0.061065674 
      0.33866667     -0.058105469 
       0.3386875     -0.056243897 
      0.33870833     -0.055267334 
      0.33872917     -0.054199219 
         0.33875     -0.052246094 
      0.33877083     -0.049163818 
      0.33879167     -0.045288086 
       0.3388125     -0.041595459 
      0.33883333     -0.038787842 
      0.33885417     -0.036468506 
        0.338875     -0.034057617 
      0.33889583     -0.031799316 
      0.33891667     -0.029968262 
       0.3389375     -0.028594971 
      0.33895833     -0.028320313 
      0.33897917     -0.029388428 
           0.339     -0.030487061 
      0.33902083     -0.030334473 
      0.33904167     -0.028778076 
       0.3390625     -0.025787354 
      0.33908333     -0.022003174 
      0.33910417     -0.018798828 
        0.339125     -0.016174316 
      0.33914583     -0.013153076 
      0.33916667    -0.0097961426 
       0.3391875    -0.0061950684 
      0.33920833     -0.002532959 
      0.33922917   -0.00012207031 
         0.33925    0.00073242188 
      0.33927083     0.0019836426 
      0.33929167     0.0044555664 
       0.3393125     0.0073547363 
      0.33933333      0.010528564 
      0.33935417      0.014038086 
        0.339375      0.017028809 
      0.33939583      0.019439697 
      0.33941667      0.021759033 
       0.3394375      0.023742676 
      0.33945833       0.02532959 
      0.33947917      0.026580811 
          0.3395      0.027282715 
      0.33952083      0.027770996 
      0.33954167      0.028625488 
       0.3395625      0.029388428 
      0.33958333      0.029785156 
      0.33960417      0.030578613 
        0.339625      0.031982422 
      0.33964583      0.033599854 
      0.33966667      0.035583496 
       0.3396875      0.037841797 
      0.33970833      0.039764404 
      0.33972917      0.041534424 
         0.33975      0.043640137 
      0.33977083      0.045593262 
      0.33979167      0.046722412 
       0.3398125      0.047607422 
      0.33983333      0.049072266 
      0.33985417      0.050872803 
        0.339875      0.052764893 
      0.33989583      0.054534912 
      0.33991667      0.055267334 
       0.3399375      0.054656982 
      0.33995833      0.053894043 
      0.33997917      0.054077148 
            0.34      0.055053711 
      0.34002083      0.055999756 
      0.34004167      0.056091309 
       0.3400625      0.055145264 
      0.34008333      0.053985596 
      0.34010417      0.053741455 
        0.340125       0.05456543 
      0.34014583      0.055847168 
      0.34016667      0.056640625 
       0.3401875      0.056274414 
      0.34020833      0.055297852 
      0.34022917      0.054718018 
         0.34025      0.054779053 
      0.34027083      0.055236816 
      0.34029167      0.055725098 
       0.3403125      0.055725098 
      0.34033333      0.055633545 
      0.34035417      0.056243897 
        0.340375      0.057128906 
      0.34039583        0.0574646 
      0.34041667      0.057434082 
       0.3404375      0.057189941 
      0.34045833      0.056488037 
      0.34047917       0.05581665 
          0.3405       0.05581665 
      0.34052083      0.056030273 
      0.34054167      0.055603027 
       0.3405625      0.054321289 
      0.34058333      0.052246094 
      0.34060417      0.049682617 
        0.340625      0.047119141 
      0.34064583      0.045196533 
      0.34066667      0.044311523 
       0.3406875      0.044250488 
      0.34070833      0.044189453 
      0.34072917      0.043273926 
         0.34075      0.041046143 
      0.34077083      0.038269043 
      0.34079167      0.036376953 
       0.3408125      0.035919189 
      0.34083333      0.035949707 
      0.34085417      0.035308838 
        0.340875      0.033813477 
      0.34089583      0.031860352 
      0.34091667      0.030090332 
       0.3409375      0.029327393 
      0.34095833      0.030090332 
      0.34097917      0.031433105 
           0.341      0.031616211 
      0.34102083      0.030334473 
      0.34104167      0.028594971 
       0.3410625      0.027008057 
      0.34108333      0.025482178 
      0.34110417      0.024017334 
        0.341125      0.022125244 
      0.34114583      0.019165039 
      0.34116667      0.015960693 
       0.3411875       0.01348877 
      0.34120833       0.01159668 
      0.34122917      0.010223389 
         0.34125     0.0093383789 
      0.34127083     0.0082092285 
      0.34129167     0.0064697266 
       0.3413125     0.0047912598 
      0.34133333     0.0037841797 
      0.34135417     0.0033569336 
        0.341375     0.0029907227 
      0.34139583     0.0016479492 
      0.34141667    -0.0010375977 
       0.3414375    -0.0041809082 
      0.34145833    -0.0069580078 
      0.34147917    -0.0087585449 
          0.3415    -0.0091552734 
      0.34152083    -0.0090026856 
      0.34154167    -0.0096130371 
       0.3415625     -0.010955811 
      0.34158333     -0.012176514 
      0.34160417     -0.012969971 
        0.341625     -0.013397217 
      0.34164583     -0.013763428 
      0.34166667     -0.014984131 
       0.3416875      -0.01751709 
      0.34170833       -0.0206604 
      0.34172917     -0.023345947 
         0.34175     -0.025268555 
      0.34177083     -0.026641846 
      0.34179167     -0.028259277 
       0.3418125     -0.030731201 
      0.34183333     -0.033691406 
      0.34185417     -0.035705566 
        0.341875     -0.036315918 
      0.34189583     -0.036621094 
      0.34191667     -0.037628174 
       0.3419375     -0.039489746 
      0.34195833     -0.041717529 
      0.34197917     -0.043731689 
           0.342      -0.04498291 
      0.34202083     -0.045349121 
      0.34204167     -0.045166016 
       0.3420625     -0.045013428 
      0.34208333     -0.045654297 
      0.34210417      -0.04699707 
        0.342125     -0.048065186 
      0.34214583     -0.048583984 
      0.34216667     -0.049102783 
       0.3421875     -0.050048828 
      0.34220833     -0.051544189 
      0.34222917     -0.053344727 
         0.34225      -0.05480957 
      0.34227083     -0.055450439 
      0.34229167     -0.055358887 
       0.3423125     -0.054748535 
      0.34233333     -0.054046631 
      0.34235417     -0.053710938 
        0.342375     -0.053833008 
      0.34239583     -0.054077148 
      0.34241667     -0.054199219 
       0.3424375     -0.054046631 
      0.34245833     -0.053833008 
      0.34247917     -0.054229736 
          0.3425     -0.055206299 
      0.34252083     -0.056213379 
      0.34254167     -0.056640625 
       0.3425625     -0.056213379 
      0.34258333     -0.055389404 
      0.34260417     -0.054718018 
        0.342625     -0.054107666 
      0.34264583     -0.053009033 
      0.34266667     -0.051574707 
       0.3426875     -0.050018311 
      0.34270833     -0.048187256 
      0.34272917     -0.046325684 
         0.34275      -0.04486084 
      0.34277083     -0.044006348 
      0.34279167     -0.043640137 
       0.3428125     -0.043182373 
      0.34283333     -0.042022705 
      0.34285417     -0.040649414 
        0.342875     -0.039703369 
      0.34289583     -0.039093018 
      0.34291667     -0.038391113 
       0.3429375     -0.037414551 
      0.34295833     -0.035797119 
      0.34297917     -0.033508301 
           0.343      -0.03112793 
      0.34302083     -0.029266357 
      0.34304167     -0.027923584 
       0.3430625     -0.026702881 
      0.34308333     -0.025146484 
      0.34310417     -0.023132324 
        0.343125     -0.021148682 
      0.34314583     -0.019561768 
      0.34316667      -0.01852417 
       0.3431875     -0.017608643 
      0.34320833     -0.016326904 
      0.34322917     -0.014465332 
         0.34325     -0.012512207 
      0.34327083     -0.010925293 
      0.34329167    -0.0098266602 
       0.3433125    -0.0088806152 
      0.34333333    -0.0075683594 
      0.34335417    -0.0056762695 
        0.343375    -0.0034179688 
      0.34339583    -0.0013122559 
      0.34341667    0.00051879883 
       0.3434375     0.0021972656 
      0.34345833     0.0039367676 
      0.34347917     0.0055236816 
          0.3435     0.0068664551 
      0.34352083     0.0083007813 
      0.34354167      0.009765625 
       0.3435625        0.0105896 
      0.34358333      0.010803223 
      0.34360417      0.011169434 
        0.343625      0.012115479 
      0.34364583       0.01348877 
      0.34366667      0.015045166 
       0.3436875      0.016693115 
      0.34370833      0.018280029 
      0.34372917      0.019561768 
         0.34375      0.020751953 
      0.34377083      0.022216797 
      0.34379167      0.023651123 
       0.3438125      0.024597168 
      0.34383333      0.024993896 
      0.34385417      0.024932861 
        0.343875      0.024719238 
      0.34389583      0.025024414 
      0.34391667      0.026092529 
       0.3439375       0.02734375 
      0.34395833      0.028442383 
      0.34397917      0.029296875 
           0.344      0.030029297 
      0.34402083      0.030975342 
      0.34404167      0.032196045 
       0.3440625       0.03338623 
      0.34408333      0.034332275 
      0.34410417      0.034851074 
        0.344125      0.034698486 
      0.34414583      0.034362793 
      0.34416667      0.034362793 
       0.3441875      0.034515381 
      0.34420833      0.034545898 
      0.34422917      0.034515381 
         0.34425      0.034210205 
      0.34427083      0.033721924 
      0.34429167      0.033660889 
       0.3443125        0.0340271 
      0.34433333      0.034362793 
      0.34435417      0.034667969 
        0.344375      0.034851074 
      0.34439583      0.034576416 
      0.34441667      0.034179688 
       0.3444375       0.03414917 
      0.34445833       0.03427124 
      0.34447917      0.034332275 
          0.3445      0.034393311 
      0.34452083      0.034545898 
      0.34454167      0.034667969 
       0.3445625      0.034729004 
      0.34458333      0.034759522 
      0.34460417      0.035003662 
        0.344625      0.035369873 
      0.34464583      0.035430908 
      0.34466667      0.035095215 
       0.3446875      0.034637451 
      0.34470833      0.034057617 
      0.34472917      0.033508301 
         0.34475      0.033233643 
      0.34477083      0.033294678 
      0.34479167       0.03326416 
       0.3448125      0.032989502 
      0.34483333      0.032531738 
      0.34485417      0.032043457 
        0.344875      0.031494141 
      0.34489583      0.030822754 
      0.34491667      0.030029297 
       0.3449375       0.02935791 
      0.34495833      0.028900146 
      0.34497917      0.028656006 
           0.345      0.028411865 
      0.34502083      0.028137207 
      0.34504167      0.027893066 
       0.3450625      0.027618408 
      0.34508333      0.027252197 
      0.34510417      0.026947021 
        0.345125      0.026824951 
      0.34514583      0.026763916 
      0.34516667      0.026580811 
       0.3451875      0.026184082 
      0.34520833      0.025665283 
      0.34522917      0.025360107 
         0.34525       0.02520752 
      0.34527083      0.025115967 
      0.34529167      0.025085449 
       0.3453125      0.024719238 
      0.34533333      0.023742676 
      0.34535417      0.022491455 
        0.345375       0.02142334 
      0.34539583      0.020507813 
      0.34541667       0.01965332 
       0.3454375       0.01852417 
      0.34545833      0.016937256 
      0.34547917      0.015380859 
          0.3455      0.014312744 
      0.34552083      0.013580322 
      0.34554167      0.013000488 
       0.3455625      0.012329102 
      0.34558333      0.011169434 
      0.34560417     0.0095825195 
        0.345625     0.0085144043 
      0.34564583     0.0083007813 
      0.34566667     0.0083312988 
       0.3456875     0.0081481934 
      0.34570833     0.0077514648 
      0.34572917     0.0073547363 
         0.34575     0.0072631836 
      0.34577083      0.007232666 
      0.34579167     0.0069885254 
       0.3458125     0.0065612793 
      0.34583333     0.0057983398 
      0.34585417     0.0045166016 
        0.345875     0.0028991699 
      0.34589583     0.0012512207 
      0.34591667   -0.00042724609 
       0.3459375    -0.0018615723 
      0.34595833    -0.0028991699 
      0.34597917    -0.0040283203 
           0.346     -0.005645752 
      0.34602083    -0.0074462891 
      0.34604167    -0.0088806152 
       0.3460625    -0.0096130371 
      0.34608333    -0.0099182129 
      0.34610417     -0.010253906 
        0.346125      -0.01083374 
      0.34614583     -0.011779785 
      0.34616667     -0.013031006 
       0.3461875     -0.014099121 
      0.34620833     -0.014526367 
      0.34622917     -0.014923096 
         0.34625     -0.015991211 
      0.34627083      -0.01751709 
      0.34629167     -0.018798828 
       0.3463125      -0.01965332 
      0.34633333     -0.020202637 
      0.34635417     -0.020721436 
        0.346375     -0.021514893 
      0.34639583      -0.02230835 
      0.34641667     -0.022827148 
       0.3464375     -0.023101807 
      0.34645833     -0.023406982 
      0.34647917     -0.023803711 
          0.3465      -0.02432251 
      0.34652083     -0.025024414 
      0.34654167     -0.025909424 
       0.3465625     -0.026855469 
      0.34658333     -0.027740479 
      0.34660417     -0.028594971 
        0.346625      -0.02947998 
      0.34664583     -0.030487061 
      0.34666667     -0.031433105 
       0.3466875     -0.032348633 
      0.34670833     -0.033325195 
      0.34672917     -0.033966064 
         0.34675     -0.033721924 
      0.34677083     -0.032958984 
      0.34679167     -0.032348633 
       0.3468125     -0.031799316 
      0.34683333     -0.031402588 
      0.34685417     -0.031402588 
        0.346875     -0.031341553 
      0.34689583     -0.030883789 
      0.34691667     -0.030975342 
       0.3469375     -0.031768799 
      0.34695833     -0.032440186 
      0.34697917     -0.032958984 
           0.347     -0.033752441 
      0.34702083     -0.034423828 
      0.34704167     -0.034637451 
       0.3470625     -0.034667969 
      0.34708333     -0.034606934 
      0.34710417     -0.034576416 
        0.347125     -0.034637451 
      0.34714583     -0.034698486 
      0.34716667     -0.034667969 
       0.3471875     -0.034515381 
      0.34720833     -0.033966064 
      0.34722917      -0.03326416 
         0.34725     -0.033050537 
      0.34727083     -0.033172607 
      0.34729167     -0.033081055 
       0.3473125     -0.033050537 
      0.34733333     -0.033111572 
      0.34735417     -0.032867432 
        0.347375      -0.03237915 
      0.34739583     -0.031951904 
      0.34741667     -0.031219482 
       0.3474375     -0.030181885 
      0.34745833      -0.02935791 
      0.34747917     -0.028808594 
          0.3475     -0.028076172 
      0.34752083     -0.027252197 
      0.34754167     -0.026550293 
       0.3475625     -0.025756836 
      0.34758333     -0.024932861 
      0.34760417     -0.024536133 
        0.347625      -0.02432251 
      0.34764583     -0.023834229 
      0.34766667     -0.023101807 
       0.3476875     -0.022674561 
      0.34770833     -0.022460938 
      0.34772917     -0.022247314 
         0.34775     -0.021789551 
      0.34777083     -0.020874023 
      0.34779167      -0.01965332 
       0.3478125       -0.0184021 
      0.34783333     -0.017333984 
      0.34785417     -0.016357422 
        0.347875     -0.015258789 
      0.34789583     -0.013824463 
      0.34791667     -0.012390137 
       0.3479375      -0.01159668 
      0.34795833     -0.011413574 
      0.34797917     -0.011505127 
           0.348      -0.01159668 
      0.34802083     -0.011138916 
      0.34804167    -0.0099487305 
       0.3480625    -0.0087585449 
      0.34808333    -0.0080566406 
      0.34810417    -0.0074768066 
        0.348125    -0.0067749023 
      0.34814583    -0.0059204102 
      0.34816667    -0.0047302246 
       0.3481875    -0.0032043457 
      0.34820833    -0.0019226074 
      0.34822917    -0.0012817383 
         0.34825    -0.0010375977 
      0.34827083   -0.00073242188 
      0.34829167                0 
       0.3483125     0.0010375977 
      0.34833333     0.0019836426 
      0.34835417     0.0026855469 
        0.348375     0.0033569336 
      0.34839583      0.004119873 
      0.34841667     0.0050354004 
       0.3484375     0.0062255859 
      0.34845833     0.0073852539 
      0.34847917     0.0081481934 
          0.3485     0.0084533691 
      0.34852083     0.0086975098 
      0.34854167     0.0090332031 
       0.3485625     0.0095214844 
